'2019-11-26 19:01:37,896 - [testcases.py-->line:31] - INFO: 用例：正常登录---执行通过'
'2019-12-10 22:41:52,309 - [testcase.py-->line:186] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-10 22:41:52,486 - [testcase.py-->line:186] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-10 22:41:53,044 - [testcase.py-->line:180] - INFO: 用例：金额为空---执行未通过'
'2019-12-10 22:41:53,309 - [testcase.py-->line:172] - INFO: 充值之前的金额为：1539982.01
,充值之后的金额为:1539982.02'
'2019-12-10 22:41:53,310 - [testcase.py-->line:186] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-10 22:41:53,880 - [testcase.py-->line:186] - INFO: 用例：金额为负数---执行通过'
'2019-12-10 22:41:54,215 - [testcase.py-->line:64] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-10 22:41:54,556 - [testcase.py-->line:64] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-10 22:41:54,861 - [testcase.py-->line:64] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-10 22:41:55,238 - [testcase.py-->line:64] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-10 22:41:55,531 - [testcase.py-->line:64] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-10 22:41:55,835 - [testcase.py-->line:64] - INFO: 用例：手机号为空---执行通过'
'2019-12-10 22:41:56,216 - [testcase.py-->line:64] - INFO: 用例：密码小于8位---执行通过'
'2019-12-10 22:41:56,546 - [testcase.py-->line:64] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-10 22:41:56,841 - [testcase.py-->line:64] - INFO: 用例：密码大于16位---执行通过'
'2019-12-10 22:41:57,301 - [testcase.py-->line:64] - INFO: 用例：不传密码---执行通过'
'2019-12-10 22:41:57,423 - [testcase.py-->line:64] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-10 22:41:57,677 - [testcase.py-->line:64] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-10 22:41:57,934 - [testcase.py-->line:64] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-10 22:41:58,207 - [testcase.py-->line:64] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-10 22:41:58,451 - [testcase.py-->line:64] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-10 22:41:59,041 - [testcase.py-->line:277] - INFO: 取现之前的金额为：1539982.02
,取现之后的金额为:1539980.02'
'2019-12-10 22:41:59,560 - [testcase.py-->line:290] - INFO: 用例：member_id不存在---执行通过'
'2019-12-10 22:42:00,321 - [testcase.py-->line:277] - INFO: 取现之前的金额为：1539980.02
,取现之后的金额为:539980.02'
'2019-12-10 22:42:01,049 - [testcase.py-->line:284] - INFO: 用例：金额为50000.01---执行未通过'
'2019-12-10 22:42:01,223 - [testcase.py-->line:290] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-10 22:42:02,137 - [testcase.py-->line:284] - INFO: 用例：金额为空---执行未通过'
'2019-12-10 22:42:02,501 - [testcase.py-->line:277] - INFO: 取现之前的金额为：539980.02
,取现之后的金额为:539980.00'
'2019-12-10 22:42:02,714 - [testcase.py-->line:284] - INFO: 用例：提现成功-金额为0.01---执行未通过'
'2019-12-10 22:42:03,170 - [testcase.py-->line:284] - INFO: 用例：金额为负数---执行未通过'
'2019-12-10 22:42:10,636 - [testcase.py-->line:105] - INFO: 用例：登录成功---执行通过'
'2019-12-10 22:42:11,210 - [testcase.py-->line:99] - INFO: 用例：手机号为空---执行未通过'
'2019-12-10 22:42:11,309 - [testcase.py-->line:105] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-10 22:42:11,519 - [testcase.py-->line:105] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-10 22:42:11,949 - [testcase.py-->line:105] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-10 22:42:12,241 - [testcase.py-->line:105] - INFO: 用例：密码错误---执行通过'
'2019-12-10 22:42:12,943 - [testcase.py-->line:99] - INFO: 用例：密码为空---执行未通过'
'2019-12-10 22:42:13,041 - [testcase.py-->line:105] - INFO: 用例：密码小于8位---执行通过'
'2019-12-10 22:42:13,361 - [testcase.py-->line:105] - INFO: 用例：密码大于16位---执行通过'
'2019-12-10 22:42:13,884 - [testcase.py-->line:172] - INFO: 充值之前的金额为：539980.00
,充值之后的金额为:541980.00'
'2019-12-10 22:42:13,885 - [testcase.py-->line:186] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-10 22:42:14,169 - [testcase.py-->line:186] - INFO: 用例：member_id为空---执行通过'
'2019-12-10 22:42:14,454 - [testcase.py-->line:186] - INFO: 用例：member_id不存在---执行通过'
'2019-12-10 22:42:14,873 - [testcase.py-->line:180] - INFO: 用例：金额为0---执行未通过'
'2019-12-10 22:42:15,133 - [testcase.py-->line:172] - INFO: 充值之前的金额为：541980.00
,充值之后的金额为:1041980.00'
'2019-12-10 22:42:15,134 - [testcase.py-->line:186] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-10 22:42:15,481 - [testcase.py-->line:186] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-10 22:42:15,751 - [testcase.py-->line:186] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-10 22:42:16,304 - [testcase.py-->line:180] - INFO: 用例：金额为空---执行未通过'
'2019-12-10 22:42:16,591 - [testcase.py-->line:172] - INFO: 充值之前的金额为：1041980.00
,充值之后的金额为:1041980.01'
'2019-12-10 22:42:16,591 - [testcase.py-->line:186] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-10 22:42:17,003 - [testcase.py-->line:186] - INFO: 用例：金额为负数---执行通过'
'2019-12-10 22:42:17,363 - [testcase.py-->line:64] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-10 22:42:17,800 - [testcase.py-->line:64] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-10 22:42:18,166 - [testcase.py-->line:64] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-10 22:42:18,626 - [testcase.py-->line:64] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-10 22:42:19,002 - [testcase.py-->line:64] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-10 22:42:19,259 - [testcase.py-->line:64] - INFO: 用例：手机号为空---执行通过'
'2019-12-10 22:42:19,543 - [testcase.py-->line:64] - INFO: 用例：密码小于8位---执行通过'
'2019-12-10 22:42:19,982 - [testcase.py-->line:64] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-10 22:42:20,353 - [testcase.py-->line:64] - INFO: 用例：密码大于16位---执行通过'
'2019-12-10 22:42:20,610 - [testcase.py-->line:64] - INFO: 用例：不传密码---执行通过'
'2019-12-10 22:42:20,994 - [testcase.py-->line:64] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-10 22:42:21,478 - [testcase.py-->line:64] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-10 22:42:21,832 - [testcase.py-->line:64] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-10 22:42:22,256 - [testcase.py-->line:64] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-10 22:42:22,527 - [testcase.py-->line:64] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-10 22:42:23,272 - [testcase.py-->line:277] - INFO: 取现之前的金额为：1041980.01
,取现之后的金额为:1041978.01'
'2019-12-10 22:42:23,604 - [testcase.py-->line:284] - INFO: 用例：提现成功（小于可剩余额）---执行未通过'
'2019-12-10 22:42:24,034 - [testcase.py-->line:284] - INFO: 用例：member_id为空---执行未通过'
'2019-12-10 22:42:24,211 - [testcase.py-->line:290] - INFO: 用例：member_id不存在---执行通过'
'2019-12-10 22:42:24,950 - [testcase.py-->line:284] - INFO: 用例：金额为0---执行未通过'
'2019-12-10 22:42:25,327 - [testcase.py-->line:277] - INFO: 取现之前的金额为：1041978.01
,取现之后的金额为:41978.01'
'2019-12-10 22:42:25,543 - [testcase.py-->line:284] - INFO: 用例：提现成功-金额为500000（用户可用余额大于500000）---执行未通过'
'2019-12-10 22:42:26,040 - [testcase.py-->line:284] - INFO: 用例：金额为50000.01---执行未通过'
'2019-12-10 22:42:26,206 - [testcase.py-->line:290] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-10 22:42:26,811 - [testcase.py-->line:284] - INFO: 用例：金额为空---执行未通过'
'2019-12-10 22:42:27,199 - [testcase.py-->line:277] - INFO: 取现之前的金额为：41978.01
,取现之后的金额为:41977.99'
'2019-12-10 22:42:27,491 - [testcase.py-->line:284] - INFO: 用例：提现成功-金额为0.01---执行未通过'
'2019-12-10 22:42:27,862 - [testcase.py-->line:284] - INFO: 用例：金额为负数---执行未通过'
'2019-12-12 08:10:37,197 - [testcase.py-->line:104] - INFO: 用例：登录成功---执行通过'
'2019-12-12 08:10:37,743 - [testcase.py-->line:98] - INFO: 用例：手机号为空---执行未通过'
'2019-12-12 08:10:37,823 - [testcase.py-->line:104] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-12 08:10:38,061 - [testcase.py-->line:104] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-12 08:10:38,319 - [testcase.py-->line:104] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-12 08:10:38,669 - [testcase.py-->line:104] - INFO: 用例：密码错误---执行通过'
'2019-12-12 08:10:39,171 - [testcase.py-->line:98] - INFO: 用例：密码为空---执行未通过'
'2019-12-12 08:10:39,270 - [testcase.py-->line:104] - INFO: 用例：密码小于8位---执行通过'
'2019-12-12 08:10:39,578 - [testcase.py-->line:104] - INFO: 用例：密码大于16位---执行通过'
'2019-12-12 08:10:40,118 - [testcase.py-->line:171] - INFO: 充值之前的金额为：41977.99
,充值之后的金额为:43977.99'
'2019-12-12 08:10:40,118 - [testcase.py-->line:185] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-12 08:10:40,448 - [testcase.py-->line:185] - INFO: 用例：member_id为空---执行通过'
'2019-12-12 08:10:40,856 - [testcase.py-->line:185] - INFO: 用例：member_id不存在---执行通过'
'2019-12-12 08:10:41,430 - [testcase.py-->line:179] - INFO: 用例：金额为0---执行未通过'
'2019-12-12 08:10:41,708 - [testcase.py-->line:171] - INFO: 充值之前的金额为：43977.99
,充值之后的金额为:543977.99'
'2019-12-12 08:10:41,708 - [testcase.py-->line:185] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-12 08:10:41,981 - [testcase.py-->line:185] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-12 08:10:42,271 - [testcase.py-->line:185] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-12 08:10:42,823 - [testcase.py-->line:179] - INFO: 用例：金额为空---执行未通过'
'2019-12-12 08:10:43,087 - [testcase.py-->line:171] - INFO: 充值之前的金额为：543977.99
,充值之后的金额为:543978.00'
'2019-12-12 08:10:43,087 - [testcase.py-->line:185] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-12 08:10:43,505 - [testcase.py-->line:185] - INFO: 用例：金额为负数---执行通过'
'2019-12-12 08:10:43,772 - [testcase.py-->line:63] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-12 08:10:44,049 - [testcase.py-->line:63] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-12 08:10:44,390 - [testcase.py-->line:63] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-12 08:10:44,688 - [testcase.py-->line:63] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-12 08:10:44,965 - [testcase.py-->line:63] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-12 08:10:45,314 - [testcase.py-->line:63] - INFO: 用例：手机号为空---执行通过'
'2019-12-12 08:10:45,560 - [testcase.py-->line:63] - INFO: 用例：密码小于8位---执行通过'
'2019-12-12 08:10:45,879 - [testcase.py-->line:63] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-12 08:10:47,152 - [testcase.py-->line:63] - INFO: 用例：密码大于16位---执行通过'
'2019-12-12 08:10:47,429 - [testcase.py-->line:63] - INFO: 用例：不传密码---执行通过'
'2019-12-12 08:10:47,827 - [testcase.py-->line:63] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-12 08:10:48,110 - [testcase.py-->line:63] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-12 08:10:48,414 - [testcase.py-->line:63] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-12 08:10:48,721 - [testcase.py-->line:63] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-12 08:10:49,053 - [testcase.py-->line:63] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-12 08:10:49,750 - [testcase.py-->line:285] - INFO: 用例：member_id为空---执行未通过'
'2019-12-12 08:10:49,920 - [testcase.py-->line:291] - INFO: 用例：member_id不存在---执行通过'
'2019-12-12 12:27:33,527 - [testcase.py-->line:342] - INFO: 用例：正常登陆---执行通过'
'2019-12-12 12:27:33,777 - [testcase.py-->line:342] - INFO: 用例：用户ID不存在---执行通过'
'2019-12-12 12:27:34,010 - [testcase.py-->line:342] - INFO: 用例：用户ID为空---执行通过'
'2019-12-12 12:27:34,241 - [testcase.py-->line:104] - INFO: 用例：登录成功---执行通过'
'2019-12-12 12:27:34,650 - [testcase.py-->line:98] - INFO: 用例：手机号为空---执行未通过'
'2019-12-12 12:27:34,721 - [testcase.py-->line:104] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-12 12:27:34,918 - [testcase.py-->line:104] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-12 12:27:35,138 - [testcase.py-->line:104] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-12 12:27:35,395 - [testcase.py-->line:104] - INFO: 用例：密码错误---执行通过'
'2019-12-12 12:27:35,826 - [testcase.py-->line:98] - INFO: 用例：密码为空---执行未通过'
'2019-12-12 12:27:35,919 - [testcase.py-->line:104] - INFO: 用例：密码小于8位---执行通过'
'2019-12-12 12:27:36,147 - [testcase.py-->line:104] - INFO: 用例：密码大于16位---执行通过'
'2019-12-12 12:27:36,591 - [testcase.py-->line:171] - INFO: 充值之前的金额为：600000.00
,充值之后的金额为:602000.00'
'2019-12-12 12:27:36,592 - [testcase.py-->line:185] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-12 12:27:36,786 - [testcase.py-->line:185] - INFO: 用例：member_id为空---执行通过'
'2019-12-12 12:27:37,027 - [testcase.py-->line:185] - INFO: 用例：member_id不存在---执行通过'
'2019-12-12 12:27:37,490 - [testcase.py-->line:179] - INFO: 用例：金额为0---执行未通过'
'2019-12-12 12:27:37,744 - [testcase.py-->line:171] - INFO: 充值之前的金额为：602000.00
,充值之后的金额为:1102000.00'
'2019-12-12 12:27:37,744 - [testcase.py-->line:185] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-12 12:27:37,943 - [testcase.py-->line:185] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-12 12:27:38,144 - [testcase.py-->line:185] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-12 12:27:38,469 - [testcase.py-->line:179] - INFO: 用例：金额为空---执行未通过'
'2019-12-12 12:27:38,718 - [testcase.py-->line:171] - INFO: 充值之前的金额为：1102000.00
,充值之后的金额为:1102000.01'
'2019-12-12 12:27:38,718 - [testcase.py-->line:185] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-12 12:27:38,925 - [testcase.py-->line:185] - INFO: 用例：金额为负数---执行通过'
'2019-12-12 12:27:39,149 - [testcase.py-->line:63] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-12 12:27:39,387 - [testcase.py-->line:63] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-12 12:27:39,599 - [testcase.py-->line:63] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-12 12:27:39,796 - [testcase.py-->line:63] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-12 12:27:40,036 - [testcase.py-->line:63] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-12 12:27:40,247 - [testcase.py-->line:63] - INFO: 用例：手机号为空---执行通过'
